instrument_token,primary_interval_min,alttf_multiplier,effective_alttf_min,total_trades,winning_trades,losing_trades,win_rate_pct,total_pnl,gross_profit,gross_loss,average_pnl_per_trade,average_profit_per_winning_trade,average_loss_per_losing_trade,profit_factor,max_drawdown_absolute,max_drawdown_percentage,sharpe_ratio_per_trade,info
265993,1,30,30,1177,865.0,311.0,73.49192863211555,49819.40000000011,65549.00000000009,15729.59999999998,42.32744265080723,75.77919075144519,50.57749196141473,4.1672388363340565,1786.8999999999942,1.443835921933146,0.39123998822005,
266249,1,30,30,1338,948.0,383.0,70.85201793721974,15970.100000000028,20995.400000000023,5025.299999999996,11.935799701046358,22.147046413502135,13.120887728459518,4.177939625495004,376.90000000000873,0.3521222160249791,0.374381915256293,
266505,1,30,30,1352,933.0,410.0,69.00887573964496,12962.40000000009,17509.500000000015,4547.099999999926,9.587573964497109,18.766881028938922,11.090487804877867,3.850696048030679,357.6999999999971,0.338599276228662,0.331876140503027,
266761,1,30,30,978,769.0,209.0,78.62985685071575,6908.699999999994,9152.49999999999,2243.7999999999965,7.064110429447847,11.901820546163837,10.7358851674641,4.079017737766292,129.54999999998836,0.1249467734460748,0.375366928131596,
267017,1,30,30,1287,907.0,373.0,70.47397047397047,14346.050000000003,20431.550000000014,6085.500000000011,11.146891996891998,22.526515986769585,16.315013404825766,3.357415167200719,696.1000000000058,0.6432454834898685,0.29513875654571653,
267273,1,30,30,1369,916.0,442.0,66.91015339663988,11292.749999999996,15865.44999999999,4572.699999999993,8.248904309715117,17.320360262008723,10.345475113122157,3.4696022043869075,681.1999999999971,0.6347647377565252,0.28999736590287206,
267529,1,30,30,1257,967.0,286.0,76.92919649960223,14608.000000000075,17314.200000000048,2706.1999999999716,11.62132060461422,17.90506721820067,9.462237762237663,6.397975020323786,139.9499999999971,0.13977472249798464,0.5786969681149449,
267785,1,30,30,1172,896.0,271.0,76.45051194539249,7238.10000000001,8662.400000000016,1424.3000000000052,6.175853242320828,9.66785714285716,5.255719557195591,6.0818647756792705,119.44999999999709,0.11317538679310704,0.5561098415339867,
268041,1,30,30,1373,979.0,388.0,71.30371449380918,18576.600000000108,22834.000000000073,4257.399999999967,13.529934450109328,23.32379979570998,10.972680412371048,5.363367313383814,247.1999999999971,0.21423297315847772,0.45410144799263796,
268297,1,30,30,1063,860.0,198.0,80.90310442144873,9017.100000000017,10179.100000000011,1161.999999999996,8.482690498588916,11.836162790697687,5.868686868686848,8.759982788296082,155.35000000000582,0.14857874649654548,0.5992398153967763,
268553,1,30,30,359,214.0,53.0,59.610027855153206,95.94999999999982,131.17999999999847,35.229999999998654,0.2672701949860719,0.6129906542056003,0.66471698113205,3.7235310814647598,6.7000000000116415,0.006693352162643704,0.3356196449987079,
268809,1,30,30,584,437.0,70.0,74.82876712328768,248.3100000000104,298.83000000000857,50.51999999999816,0.42518835616440137,0.6838215102975025,0.7217142857142594,5.915083135392309,8.289999999993597,0.008269680567870282,0.40660812785453015,
269065,1,30,30,813,613.0,91.0,75.39975399753997,371.99999999999795,463.9699999999966,91.96999999999866,0.4575645756457539,0.7568841761827024,1.010659340659326,5.044797216483673,10.55000000000291,0.010538618292247283,0.3946111450198884,
269321,1,30,30,829,611.0,101.0,73.70325693606755,130.2499999999991,175.50999999999942,45.26000000000033,0.15711700844390722,0.2872504091653018,0.4481188118811914,3.8778170570039356,4.2700000000040745,0.004267867346690933,0.3351632937644786,
269577,1,30,30,404,278.0,60.0,68.8118811881188,152.44000000000324,220.75000000000455,68.31000000000131,0.3773267326732753,0.7940647482014552,1.1385000000000218,3.2315912750695404,13.650000000008731,0.013627422087094833,0.267856353634619,
269833,1,30,30,234,96.0,39.0,41.02564102564102,113.95000000000118,161.50000000000136,47.55000000000018,0.486965811965817,1.682291666666681,1.219230769230774,3.3964248159831913,15.069999999992433,0.015069141058952074,0.24668701653248978,
270089,1,30,30,517,403.0,80.0,77.94970986460348,217.23000000000548,260.9300000000053,43.69999999999982,0.4201740812379216,0.6474689826302861,0.5462499999999977,5.9709382151031205,8.30000000000291,0.008295560216175214,0.36338982589686925,
270345,1,30,30,1009,832.0,174.0,82.45787908820614,12703.35000000002,14216.400000000016,1513.0499999999956,12.59003964321112,17.08701923076925,8.695689655172389,9.395856052344639,105.39999999999418,0.09789120609116807,0.6257797752308913,
270601,1,30,30,1107,864.0,239.0,78.04878048780488,14830.650000000012,17695.500000000015,2864.850000000002,13.397154471544727,20.480902777777796,11.986820083682018,6.176763181318394,195.09999999999127,0.1744160838269904,0.5473251563322262,
270857,1,30,30,1357,978.0,378.0,72.07074428887252,70205.89999999988,87024.29999999993,16818.400000000045,51.73610906411192,88.98190184049072,44.493121693121815,5.174350711125892,1156.2000000000116,0.8239626173818997,0.3951740854991239,
271113,1,30,30,1448,1074.0,367.0,74.17127071823204,34133.80000000013,40227.500000000095,6093.699999999968,23.573066298342628,37.45577281191815,16.604087193460405,6.601490063508264,416.3000000000029,0.3229264599565003,0.5473167356290188,
271625,1,30,30,1208,910.0,291.0,75.33112582781457,26169.400000000085,31260.400000000052,5090.999999999967,21.663410596026562,34.35208791208797,17.49484536082463,6.140326065606021,309.90000000000873,0.2706200421255668,0.4853868516199442,
271881,1,30,30,1202,897.0,302.0,74.62562396006656,26846.000000000004,32611.400000000005,5765.4000000000015,22.33444259567388,36.35607580824973,19.090728476821198,5.656398515280813,460.3999999999942,0.45871651040680117,0.48169343446559215,
272137,1,30,30,1263,945.0,309.0,74.82185273159145,15347.89999999998,18194.499999999978,2846.6000000000004,12.151939825811544,19.253439153439132,9.212297734627834,6.391660226234798,428.3999999999942,0.42640442728032224,0.4444875708392339,
272393,1,30,30,1162,869.0,288.0,74.78485370051635,4361.849999999991,5473.899999999994,1112.050000000002,3.753743545611008,6.29907940161104,3.861284722222229,4.922350613731383,46.85000000000582,0.0462532178566109,0.49466663814012246,
273673,1,30,30,1018,844.0,172.0,82.90766208251473,26711.199999999983,29320.499999999985,2609.3000000000065,26.238899803536327,34.73992890995259,15.17034883720934,11.236921779787648,178.8000000000029,0.14575524531390607,0.6953111013818327,
288009,1,30,30,1267,923.0,342.0,72.8492501973165,12934.399999999996,16245.449999999997,3311.050000000002,10.208681925808994,17.60070422535211,9.681432748538018,4.9064345147309725,219.40000000000873,0.19858851897679727,0.42307003338291277,
288265,1,30,30,1186,920.0,264.0,77.57166947723441,28081.499999999978,32408.39999999996,4326.899999999983,23.677487352445176,35.22652173913039,16.389772727272664,7.48998127990018,309.40000000000873,0.2502442591022983,0.6163582246167519,
288521,1,30,30,1018,787.0,227.0,77.30844793713163,14313.250000000022,16956.150000000016,2642.8999999999915,14.060166994106112,21.545298602287186,11.642731277533002,6.415736501570271,128.3000000000029,0.11249022943886217,0.5905105142941632,
288777,1,30,30,889,756.0,132.0,85.03937007874016,46502.000000000015,51545.3,5043.299999999988,52.30821147356582,68.18161375661376,38.20681818181809,10.220550036682356,501.69999999998254,0.3667652358899065,0.7581063135582234,
289033,1,30,30,936,772.0,163.0,82.47863247863248,15643.249999999982,17996.24999999998,2353.000000000001,16.71287393162391,23.31120466321241,14.435582822085895,7.648215044623874,198.8000000000029,0.18339711795303992,0.5924093498593777,
289289,1,30,30,1098,795.0,295.0,72.40437158469946,12295.200000000003,14697.750000000016,2402.550000000014,11.197814207650275,18.487735849056623,8.14423728813564,6.117562589748364,253.6999999999971,0.23948760790865772,0.3133122092990891,
289545,1,30,30,1222,870.0,346.0,71.19476268412438,12172.999999999989,15192.800000000017,3019.8000000000284,9.961538461538453,17.462988505747145,8.727745664739967,5.031061659712522,306.1999999999971,0.2900184221368704,0.3705525616340044,
289801,1,30,30,1126,870.0,246.0,77.26465364120781,3597.8000000000015,4124.149999999997,526.3499999999954,3.1952042628774437,4.740402298850571,2.1396341463414448,7.835375700579526,38.09999999999127,0.03700022384649012,0.4810324115788407,
290057,1,30,30,880,731.0,148.0,83.06818181818181,40132.89999999998,45482.7,5349.8000000000175,45.60556818181816,62.21983584131326,36.14729729729741,8.501757075030813,374.20000000001164,0.27724371441379236,0.579028106239316,
290313,1,30,30,1199,875.0,316.0,72.97748123436196,9819.40000000006,12257.85000000006,2438.45,8.189658048373694,14.008971428571497,7.716613924050632,5.0269023355000355,282.3000000000029,0.2625328514806209,0.44361141016975963,
290569,1,30,30,661,558.0,98.0,84.41754916792739,15318.79999999998,17978.699999999983,2659.9000000000015,23.17518910741298,32.21989247311825,27.141836734693893,6.759163878341281,653.1999999999971,0.5663776972740665,0.5481712404804081,
290825,1,30,30,1170,839.0,328.0,71.7094017094017,16431.300000000025,21620.100000000013,5188.799999999992,14.043846153846175,25.76889153754471,15.819512195121927,4.16668593894543,322.79999999998836,0.29440574364810335,0.39541385492658687,
291081,1,30,30,1083,820.0,260.0,75.71560480147738,11613.700000000019,14378.700000000024,2765.0000000000064,10.723638042474626,17.53500000000003,10.63461538461541,5.200253164556959,380.70000000001164,0.3550405121088787,0.44331259179002036,
291337,1,30,30,969,768.0,199.0,79.25696594427245,9133.900000000005,10683.050000000003,1549.1499999999987,9.426109391124877,13.910221354166671,7.7846733668341646,6.896072039505543,170.8000000000029,0.16289440856359455,0.5185694205965486,
291593,1,30,30,1140,857.0,276.0,75.17543859649123,3943.7000000000116,4802.3500000000095,858.6499999999983,3.459385964912291,5.603675612602111,3.111050724637675,5.592907471030128,53.39999999999418,0.05212207106170334,0.4951016139574425,
265225,1,30,30,0,,,,,,,,,,,,,,No completed trades found to calculate metrics.
